Tanggal & Waktu,ID Struk,Tipe Penjualan,Nama Pelanggan,Nama Produk,Kategori,Jumlah Produk,Harga Produk,Metode Pembayaran
29-06-2024 18:21:43,D84KHVY4J4NW6,dinein,REY . LT 2,Mie Statistika Bisnis,MEE TIME,1,"20,000",tunai
29-06-2024 17:42:15,8846HKW9J9LL6,dinein,lt2,Hazelnut Machiato - Ice,Coffee,1,"22,000",non-tunai
29-06-2024 17:32:21,WP9KCMKL6LN7G,dinein,WP9KCMKL6LN7G,Gelato 2 scoops - Sticky Mango Dream - Integrity Berry & cheese,GELATO,1,"35,000",non-tunai
29-06-2024 17:32:21,WP9KCMKL6LN7G,dinein,WP9KCMKL6LN7G,Chocolate Pancake,Dessert,1,"17,000",non-tunai
29-06-2024 17:32:21,WP9KCMKL6LN7G,dinein,WP9KCMKL6LN7G,Gelato 2 scoops - Integrity Berry & cheese - Peppermint Swirl,GELATO,1,"35,000",non-tunai
29-06-2024 17:14:38,6GBJ3WJ4B4679,onlineorder,6GBJ3WJ4B4679,Cordon Bleu,Steak,1,"42,000",non-tunai
29-06-2024 17:14:38,6GBJ3WJ4B4679,onlineorder,6GBJ3WJ4B4679,Minuman kemasan 500ml - Kopi susu,Coffee,1,"40,000",non-tunai
29-06-2024 17:14:38,6GBJ3WJ4B4679,onlineorder,6GBJ3WJ4B4679,Caramel Machiato - Ice,Coffee,1,"22,000",non-tunai
29-06-2024 17:04:02,D84KHVY4J8KDZ,dinein,DI ATAS,Mie Statistika Bisnis,MEE TIME,1,"20,000",tunai
29-06-2024 16:33:10,ZVLYFRMB8W9BP,dinein,lt2,Caramel Machiato - Ice,Coffee,1,"22,000",tunai
29-06-2024 16:33:10,ZVLYFRMB8W9BP,dinein,lt2,Salted caramel coffee,Coffee,1,"24,000",tunai
29-06-2024 16:33:10,ZVLYFRMB8W9BP,dinein,lt2,Hazelnut Machiato - Ice,Coffee,1,"22,000",tunai
29-06-2024 16:33:10,ZVLYFRMB8W9BP,dinein,lt2,Fish n chips,Light Meal,1,"30,000",tunai
29-06-2024 16:33:10,ZVLYFRMB8W9BP,dinein,lt2,Tofu Salt n Pepper,Light Meal,1,"20,000",tunai
29-06-2024 16:33:10,ZVLYFRMB8W9BP,dinein,lt2,Oglio Olio - Oglio Olio Tuna,Spaghetti,1,"27,500",tunai
29-06-2024 15:59:51,ZVLYFRMB8W6LM,dinein,ZVLYFRMB8W6LM,Mineral Water,Non Coffee,1,"10,000",non-tunai
29-06-2024 15:44:51,GD6YSZW4MGWRP,dinein,Lt 2,Kampung Fried Rice - Tidak Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
29-06-2024 15:28:35,L6K7CLZYR9KBW,dinein,L6K7CLZYR9KBW,Gelato 1 scoop - Integrity Berry & cheese,GELATO,1,"20,000",tunai
29-06-2024 15:27:42,9Y47FR6DWJ87G,dinein,Lt 2,Coffee Latte - Ice,Coffee,1,"20,000",tunai
29-06-2024 15:25:44,WP9KCMKL6G8GZ,dinein,lt2,Lychee Tea,Tea,1,"20,000",non-tunai
29-06-2024 15:25:44,WP9KCMKL6G8GZ,dinein,lt2,Coffee Latte - Ice,Coffee,1,"20,000",non-tunai
29-06-2024 15:25:44,WP9KCMKL6G8GZ,dinein,lt2,Shot espresso,Additional,1,"8,000",non-tunai
29-06-2024 15:25:44,WP9KCMKL6G8GZ,dinein,lt2,Chicken Katsu Curry,Curry,1,"35,000",non-tunai
29-06-2024 15:25:44,WP9KCMKL6G8GZ,dinein,lt2,Chicken Steak,Steak,1,"35,000",non-tunai
29-06-2024 14:46:16,KLQ6HDGRBQRPL,onlineorder,KLQ6HDGRBQRPL,Oglio Olio - Oglio Olio Beef,Spaghetti,1,"25,000",non-tunai
29-06-2024 14:46:16,KLQ6HDGRBQRPL,onlineorder,KLQ6HDGRBQRPL,Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
29-06-2024 14:46:07,RQ7Z2784ZP4G9,onlineorder,RQ7Z2784ZP4G9,Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
29-06-2024 14:46:07,RQ7Z2784ZP4G9,onlineorder,RQ7Z2784ZP4G9,Caramel Machiato - Ice,Coffee,1,"22,000",non-tunai
29-06-2024 14:45:58,9Y47FR6DWNDDN,onlineorder,9Y47FR6DWNDDN,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
29-06-2024 14:45:58,9Y47FR6DWNDDN,onlineorder,9Y47FR6DWNDDN,Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
29-06-2024 14:45:47,RQ7Z2784ZP449,onlineorder,RQ7Z2784ZP449,Chicken Steak,Steak,1,"35,000",non-tunai
29-06-2024 14:34:49,KLQ6HDGRBQ6NG,dinein,KLQ6HDGRBQ6NG,Mineral Water,Non Coffee,2,"10,000",tunai
29-06-2024 14:28:54,VPGDCZDQR66D9,dinein,VPGDCZDQR66D9,Matcha Latte - Ice,Non Coffee,1,"18,000",tunai
29-06-2024 14:28:54,VPGDCZDQR66D9,dinein,VPGDCZDQR66D9,Chocolate - Ice,Non Coffee,1,"18,000",tunai
29-06-2024 12:59:21,VPGDCZDQR6Z6L,dinein,lt2,Mie Manajemen Resiko,MEE TIME,1,"18,000",non-tunai
29-06-2024 12:59:21,VPGDCZDQR6Z6L,dinein,lt2,Paket Chicken Teriyaki + lychee yakult,MENU PAKET,1,"45,000",non-tunai
29-06-2024 12:59:21,VPGDCZDQR6Z6L,dinein,lt2,Mango Yuogi,Signature drinks,1,"20,000",non-tunai
29-06-2024 12:24:28,QDLVSLGQK8R7V,dinein,QDLVSLGQK8R7V,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
29-06-2024 12:24:28,QDLVSLGQK8R7V,dinein,QDLVSLGQK8R7V,Ribs Soup,Soup,1,"50,000",non-tunai
29-06-2024 12:24:28,QDLVSLGQK8R7V,dinein,QDLVSLGQK8R7V,Mango Yuogi,Signature drinks,1,"20,000",non-tunai
29-06-2024 12:24:28,QDLVSLGQK8R7V,dinein,QDLVSLGQK8R7V,Caracao bliss,Fresh fruity,1,"22,000",non-tunai
29-06-2024 12:01:39,KLQ6HDGRB8LNQ,onlineorder,KLQ6HDGRB8LNQ,Fish n chips,Light Meal,1,"30,000",non-tunai
29-06-2024 12:01:39,KLQ6HDGRB8LNQ,onlineorder,KLQ6HDGRB8LNQ,Caramel Machiato - Ice,Coffee,1,"22,000",non-tunai
29-06-2024 11:10:35,P7WL2PJL6YQBM,onlineorder,P7WL2PJL6YQBM,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
29-06-2024 11:10:35,P7WL2PJL6YQBM,onlineorder,P7WL2PJL6YQBM,Caramel Machiato - Ice,Coffee,1,"22,000",non-tunai
29-06-2024 11:05:17,VPGDCZDQRPGPV,dinein,bwh,Sweet Toast Bomb Greentea,Dessert,1,"17,000",non-tunai
29-06-2024 11:05:17,VPGDCZDQRPGPV,dinein,bwh,Cherry bomb bliss,Fresh fruity,1,"22,000",non-tunai
29-06-2024 10:56:45,9Y47FR6DW97ZL,dinein,bwh,Caramel Machiato - Ice,Coffee,1,"22,000",non-tunai
29-06-2024 10:56:45,9Y47FR6DW97ZL,dinein,bwh,Banana Cinnamon French Toast,Light Meal,1,"25,000",non-tunai
29-06-2024 10:51:40,KLQ6HDGRB8Y88,dinein,lt2,Lychee Yakult Spritz,Non Coffee,1,"20,000",non-tunai
28-06-2024 23:30:13,9Y47FR6DWBGPM,onlineorder,9Y47FR6DWBGPM,Kampung Fried Rice - Sedang,Fried Rice & Noodle,1,"20,000",non-tunai
28-06-2024 23:30:13,9Y47FR6DWBGPM,onlineorder,9Y47FR6DWBGPM,Spicy Chicken Wings,Light Meal,1,"27,500",non-tunai
28-06-2024 23:30:13,9Y47FR6DWBGPM,onlineorder,9Y47FR6DWBGPM,Oglio Olio - Oglio Olio Tuna,Spaghetti,1,"27,500",non-tunai
28-06-2024 23:24:51,NL9GHR49LYQ8J,onlineorder,NL9GHR49LYQ8J,Kopi susu diagram - Creamy,Coffee,2,"20,000",non-tunai
28-06-2024 23:13:01,KLQ6HDGRBVRP4,dinein,"YANTO,, Lt 2",Cireng Diagram,Light Meal,1,"19,000",non-tunai
28-06-2024 23:13:01,KLQ6HDGRBVRP4,dinein,"YANTO,, Lt 2",Tea - Ice,Tea,2,"10,000",non-tunai
28-06-2024 23:11:13,BMV8HGQB6RBWZ,onlineorder,BMV8HGQB6RBWZ,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
28-06-2024 23:11:13,BMV8HGQB6RBWZ,onlineorder,BMV8HGQB6RBWZ,Moroco Mint,Non Coffee,1,"22,000",non-tunai
28-06-2024 23:06:25,YBMWF8RLQJGD8,dinein,RENDI,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",tunai
28-06-2024 22:49:33,KLQ6HDGRBV8V9,dinein,Lt 1,Mango Sunrise,Signature drinks,1,"22,000",non-tunai
28-06-2024 22:49:33,KLQ6HDGRBV8V9,dinein,Lt 1,Fettuccine Carbonara,Spaghetti,1,"30,000",non-tunai
28-06-2024 22:22:50,D84KHVY4JGNGJ,onlineorder,D84KHVY4JGNGJ,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
28-06-2024 22:22:50,D84KHVY4JGNGJ,onlineorder,D84KHVY4JGNGJ,Kopi susu diagram - Strong,Coffee,1,"20,000",non-tunai
28-06-2024 21:38:59,6GBJ3WJ4BV7G4,onlineorder,6GBJ3WJ4BV7G4,Kampung Fried Rice - Tidak Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
28-06-2024 21:38:59,6GBJ3WJ4BV7G4,onlineorder,6GBJ3WJ4BV7G4,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
28-06-2024 21:37:23,7B4RFJNM7ZLPQ,dinein,lt 2,Chocolate - Ice,Non Coffee,1,"18,000",tunai
28-06-2024 21:37:23,7B4RFJNM7ZLPQ,dinein,lt 2,Matcha Latte - Ice,Non Coffee,1,"18,000",tunai
28-06-2024 21:23:18,P7WL2PJL6NP4P,takeaway,P7WL2PJL6NP4P,Americano,Coffee,1,"18,000",non-tunai
28-06-2024 21:23:18,P7WL2PJL6NP4P,takeaway,P7WL2PJL6NP4P,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
28-06-2024 21:21:57,QDLVSLGQKVLJ7,dinein,Selly 2,Tofu Salt n Pepper,Light Meal,1,"20,000",tunai
28-06-2024 21:21:57,QDLVSLGQKVLJ7,dinein,Selly 2,Mushroom Salt and Pepper,Light Meal,1,"25,000",tunai
28-06-2024 21:21:57,QDLVSLGQKVLJ7,dinein,Selly 2,Mie Tek-Tek - Rebus,Fried Rice & Noodle,1,"22,000",tunai
28-06-2024 21:21:57,QDLVSLGQKVLJ7,dinein,Selly 2,Chicken Katsu Curry,Curry,1,"35,000",tunai
28-06-2024 21:21:57,QDLVSLGQKVLJ7,dinein,Selly 2,Lemon Tea,Tea,1,"18,000",tunai
28-06-2024 21:21:57,QDLVSLGQKVLJ7,dinein,Selly 2,Mochachino - Ice,Coffee,1,"20,000",tunai
28-06-2024 21:21:57,QDLVSLGQKVLJ7,dinein,Selly 2,Mineral Water,Non Coffee,2,"10,000",tunai
28-06-2024 21:20:21,P7WL2PJL6NPWW,dinein,lt2,Choco Hazelnut,Non Coffee,1,"20,000",non-tunai
28-06-2024 21:20:21,P7WL2PJL6NPWW,dinein,lt2,Lychee Tea,Tea,1,"20,000",non-tunai
28-06-2024 21:17:32,KLQ6HDGRBVJKW,onlineorder,KLQ6HDGRBVJKW,Dory butter rice with mushroom sauce,Teriyaki Rice,1,"30,000",non-tunai
28-06-2024 21:17:32,KLQ6HDGRBVJKW,onlineorder,KLQ6HDGRBVJKW,Chicken Teriyaki,Teriyaki Rice,1,"27,500",non-tunai
28-06-2024 21:06:01,RQ7Z2784ZZGPP,dinein,lt2,Red velvet,Non Coffee,1,"18,000",non-tunai
28-06-2024 21:06:01,RQ7Z2784ZZGPP,dinein,lt2,Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
28-06-2024 20:49:33,M8GQHGK6QQMNV,onlineorder,M8GQHGK6QQMNV,Kampung Fried Rice - Tidak Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
28-06-2024 20:19:23,L6K7CLZYRR8QL,takeaway,L6K7CLZYRR8QL,Kopi susu diagram - Creamy,Coffee,2,"20,000",non-tunai
28-06-2024 20:04:11,WP9KCMKL66QJD,dinein,bapa 2,Wagyu Steak - Mashed Potato - BBQ - Welldone,Steak,1,"76,000",non-tunai
28-06-2024 20:04:11,WP9KCMKL66QJD,dinein,bapa 2,Wagyu Steak - Mashed Potato - BBQ - Medium Well,Steak,1,"76,000",non-tunai
28-06-2024 20:04:11,WP9KCMKL66QJD,dinein,bapa 2,Honey ginger with lemongrass,Coffee,2,"22,000",non-tunai
28-06-2024 20:04:11,WP9KCMKL66QJD,dinein,bapa 2,Calamari,Light Meal,1,"27,500",non-tunai
28-06-2024 20:04:11,WP9KCMKL66QJD,dinein,bapa 2,Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
28-06-2024 20:03:06,7B4RFJNM77VVL,onlineorder,7B4RFJNM77VVL,Chicken Katsu Curry,Curry,1,"35,000",non-tunai
28-06-2024 20:03:06,7B4RFJNM77VVL,onlineorder,7B4RFJNM77VVL,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
28-06-2024 20:02:48,QDLVSLGQKKDVM,onlineorder,QDLVSLGQKKDVM,Choco berries,Signature drinks,1,"20,000",non-tunai
28-06-2024 20:02:48,QDLVSLGQKKDVM,onlineorder,QDLVSLGQKKDVM,Kampung Fried Rice - Sedang,Fried Rice & Noodle,1,"20,000",non-tunai
28-06-2024 20:01:00,9Y47FR6DWWBQW,dinein,Lt 1,Coffee Latte - Ice,Coffee,1,"20,000",non-tunai
28-06-2024 19:44:27,8846HKW9JJW6G,dinein,Lt 2,Choco Hazelnut,Non Coffee,1,"20,000",non-tunai
28-06-2024 19:44:27,8846HKW9JJW6G,dinein,Lt 2,Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
28-06-2024 19:44:27,8846HKW9JJW6G,dinein,Lt 2,Vanilla Regal Diagram,Non Coffee,1,"22,000",non-tunai
28-06-2024 19:40:19,WP9KCMKL66KZG,onlineorder,WP9KCMKL66KZG,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
28-06-2024 19:40:19,WP9KCMKL66KZG,onlineorder,WP9KCMKL66KZG,Calamari,Light Meal,1,"27,500",non-tunai
28-06-2024 19:40:03,ZVLYFRMB88MNR,onlineorder,ZVLYFRMB88MNR,Tofu with Rujak sauce,Light Meal,1,"25,000",non-tunai
28-06-2024 19:37:36,M8GQHGK6QQYLQ,dinein,M8GQHGK6QQYLQ,Kampung Fried Rice - Tidak Pedas,Fried Rice & Noodle,1,"20,000",tunai
28-06-2024 19:28:01,9Y47FR6DWW8QW,dinein,Lt 2,Kopi susu diagram - Creamy,Coffee,1,"20,000",tunai
28-06-2024 19:28:01,9Y47FR6DWW8QW,dinein,Lt 2,Tea - Ice,Tea,1,"10,000",tunai
28-06-2024 19:21:13,GD6YSZW4MMYYK,dinein,Lt 1,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
28-06-2024 19:17:03,7B4RFJNM77W68,dinein,lt 2,Tea - Ice,Tea,1,"10,000",tunai
28-06-2024 19:14:39,QDLVSLGQKKBJR,dinein,bawah,Curry Mee,MEE TIME,1,"25,000",non-tunai
28-06-2024 19:14:39,QDLVSLGQKKBJR,dinein,bawah,Mie Ekonomi Mikro,MEE TIME,1,"8,000",non-tunai
28-06-2024 19:14:39,QDLVSLGQKKBJR,dinein,bawah,Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
28-06-2024 19:14:39,QDLVSLGQKKBJR,dinein,bawah,Cireng Diagram,Light Meal,1,"19,000",non-tunai
28-06-2024 19:14:39,QDLVSLGQKKBJR,dinein,bawah,Koyak coffee,Coffee,1,"18,000",non-tunai
28-06-2024 19:14:39,QDLVSLGQKKBJR,dinein,bawah,Salted caramel coffee,Coffee,1,"24,000",non-tunai
28-06-2024 19:14:39,QDLVSLGQKKBJR,dinein,bawah,Mango Tea,Tea,1,"18,000",non-tunai
28-06-2024 19:09:55,P7WL2PJL66P4K,dinein,lt2,Hazelnut Machiato - Ice,Coffee,1,"22,000",non-tunai
28-06-2024 19:01:12,M8GQHGK6QQ78Y,takeaway,M8GQHGK6QQ78Y,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
28-06-2024 18:52:34,VPGDCZDQRDWLJ,dinein,atas,Tropical mango,Mocktail,1,"22,000",non-tunai
28-06-2024 18:39:17,9Y47FR6DW6JNK,dinein,lt2,Mie Desain Grafis,MEE TIME,1,"17,000",non-tunai
28-06-2024 18:00:17,NL9GHR49L4GQ7,dinein,Lt 2,Mie Statistika Bisnis,MEE TIME,1,"20,000",non-tunai
28-06-2024 17:01:32,VPGDCZDQRDBG8,dinein,Lt 3,Caracao bliss,Fresh fruity,1,"22,000",tunai
28-06-2024 17:01:32,VPGDCZDQRDBG8,dinein,Lt 3,Lychee Yakult Spritz,Non Coffee,1,"20,000",tunai
28-06-2024 17:01:32,VPGDCZDQRDBG8,dinein,Lt 3,Platter Diagram,Light Meal,1,"46,000",tunai
28-06-2024 17:01:32,VPGDCZDQRDBG8,dinein,Lt 3,Beef Teriyaki,Teriyaki Rice,1,"35,000",tunai
28-06-2024 16:23:24,VPGDCZDQR8L9B,dinein,Lt 1. MAHENDRA,Honey ginger with lemongrass,Coffee,1,"22,000",non-tunai
28-06-2024 16:23:24,VPGDCZDQR8L9B,dinein,Lt 1. MAHENDRA,Choco Hazelnut,Non Coffee,1,"20,000",non-tunai
28-06-2024 16:23:24,VPGDCZDQR8L9B,dinein,Lt 1. MAHENDRA,Banana Latte - Ice,Non Coffee,1,"18,000",non-tunai
28-06-2024 16:08:37,L6K7CLZYRBGW8,dinein,Lt 2,Hazelnut Machiato - Ice,Coffee,1,"22,000",non-tunai
28-06-2024 16:08:37,L6K7CLZYRBGW8,dinein,Lt 2,Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
28-06-2024 16:02:01,8846HKW9JY8Y4,onlineorder,8846HKW9JY8Y4,Beef Teriyaki,Teriyaki Rice,1,"35,000",non-tunai
28-06-2024 16:02:01,8846HKW9JY8Y4,onlineorder,8846HKW9JY8Y4,Cireng Diagram,Light Meal,1,"19,000",non-tunai
28-06-2024 15:43:39,ZVLYFRMB8PDDR,dinein,Lt 2,Red velvet,Non Coffee,1,"18,000",non-tunai
28-06-2024 15:33:01,NL9GHR49LMYWY,dinein,NL9GHR49LMYWY,Toast Chicken Mentai,Light Meal,1,"25,000",non-tunai
28-06-2024 15:29:08,JGDR3GR7KL8R9,dinein,JGDR3GR7KL8R9,Sausage French Fries,Light Meal,1,"27,500",non-tunai
28-06-2024 15:15:05,P7WL2PJL6QJQV,onlineorder,P7WL2PJL6QJQV,Lamb Fried Rice - Pedas,Fried Rice & Noodle,1,"25,000",non-tunai
28-06-2024 15:15:05,P7WL2PJL6QJQV,onlineorder,P7WL2PJL6QJQV,Kopi susu diagram - Strong,Coffee,1,"20,000",non-tunai
28-06-2024 15:14:29,BMV8HGQB6KQV6,dinein,BMV8HGQB6KQV6,Honey ginger with lemongrass,Coffee,1,"22,000",non-tunai
28-06-2024 15:14:29,BMV8HGQB6KQV6,dinein,BMV8HGQB6KQV6,Sweet Toast Bomb Coklat,Dessert,1,"17,000",non-tunai
28-06-2024 15:14:29,BMV8HGQB6KQV6,dinein,BMV8HGQB6KQV6,Fettuccine Carbonara,Spaghetti,1,"30,000",non-tunai
28-06-2024 15:11:53,D84KHVY4JQQRD,onlineorder,D84KHVY4JQQRD,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
28-06-2024 15:11:53,D84KHVY4JQQRD,onlineorder,D84KHVY4JQQRD,Fettuccine Carbonara,Spaghetti,1,"30,000",non-tunai
28-06-2024 15:11:53,D84KHVY4JQQRD,onlineorder,D84KHVY4JQQRD,Oglio Olio - Oglio Olio Beef,Spaghetti,2,"25,000",non-tunai
28-06-2024 14:21:22,7B4RFJNM79G9B,onlineorder,7B4RFJNM79G9B,Chicken Steak,Steak,1,"35,000",non-tunai
28-06-2024 14:21:22,7B4RFJNM79G9B,onlineorder,7B4RFJNM79G9B,Chicken Katsu Curry,Curry,1,"35,000",non-tunai
28-06-2024 14:07:49,GD6YSZW4MLGKG,dinein,GD6YSZW4MLGKG,Gelato 1 scoop - Mascarpone Pistacheese,GELATO,1,"20,000",non-tunai
28-06-2024 14:04:37,RQ7Z2784ZKPV9,dinein,lt2,Salted caramel coffee,Coffee,1,"24,000",non-tunai
28-06-2024 14:04:37,RQ7Z2784ZKPV9,dinein,lt2,Tofu Salt n Pepper,Light Meal,1,"20,000",non-tunai
28-06-2024 13:48:52,YBMWF8RLQB6RY,onlineorder,YBMWF8RLQB6RY,Rice Chicken Katsu Mentai,Curry,1,"28,000",non-tunai
28-06-2024 13:34:06,L6K7CLZYRK8LN,dinein,L6K7CLZYRK8LN,Banana Diagram,Signature drinks,1,"22,000",non-tunai
28-06-2024 13:19:24,VPGDCZDQRG7Q4,dinein,VPGDCZDQRG7Q4,Coffee Latte - Ice,Coffee,1,"20,000",tunai
28-06-2024 13:18:46,WP9KCMKL6PY7D,dinein,zulva,Beef Teriyaki,Teriyaki Rice,1,"35,000",non-tunai
28-06-2024 13:18:46,WP9KCMKL6PY7D,dinein,zulva,Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
28-06-2024 13:18:46,WP9KCMKL6PY7D,dinein,zulva,Mineral Water,Non Coffee,1,"10,000",non-tunai
28-06-2024 12:55:57,NL9GHR49LVML6,dinein,NL9GHR49LVML6,Coffee Latte - Ice,Coffee,1,"20,000",non-tunai
28-06-2024 12:52:32,D84KHVY4JWW4G,dinein,PAK ISHAK,Sweet Toast Bomb Greentea,Dessert,1,"17,000",non-tunai
28-06-2024 12:52:32,D84KHVY4JWW4G,dinein,PAK ISHAK,Mango Tea,Tea,1,"18,000",non-tunai
28-06-2024 12:52:32,D84KHVY4JWW4G,dinein,PAK ISHAK,Maranggo bliss,Fresh fruity,1,"22,000",non-tunai
28-06-2024 12:52:32,D84KHVY4JWW4G,dinein,PAK ISHAK,Mie Ekonomi Mikro,MEE TIME,1,"8,000",non-tunai
28-06-2024 12:52:32,D84KHVY4JWW4G,dinein,PAK ISHAK,Ebi Furai Curry,Curry,1,"35,000",non-tunai
28-06-2024 12:50:29,4QBY2PZK4YYR7,dinein,4QBY2PZK4YYR7,Kampung Fried Rice - Tidak Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
28-06-2024 12:50:29,4QBY2PZK4YYR7,dinein,4QBY2PZK4YYR7,Mineral Water,Non Coffee,1,"10,000",non-tunai
28-06-2024 12:49:44,9Y47FR6DW88WP,dinein,9Y47FR6DW88WP,Chicken Katsu Curry,Curry,1,"35,000",non-tunai
28-06-2024 12:49:44,9Y47FR6DW88WP,dinein,9Y47FR6DW88WP,Lychee Tea,Tea,1,"20,000",non-tunai
28-06-2024 12:43:18,6GBJ3WJ4BL7VR,dinein,ibu ibu,Gelato 2 scoops - Sticky Mango Dream - Sticky Mango dream,GELATO,1,"35,000",non-tunai
28-06-2024 12:43:18,6GBJ3WJ4BL7VR,dinein,ibu ibu,Choco berries,Signature drinks,1,"20,000",non-tunai
28-06-2024 12:43:18,6GBJ3WJ4BL7VR,dinein,ibu ibu,Creme brulle,Coffee,1,"22,000",non-tunai
28-06-2024 12:43:18,6GBJ3WJ4BL7VR,dinein,ibu ibu,Coffee Latte - Ice,Coffee,1,"20,000",non-tunai
28-06-2024 12:43:18,6GBJ3WJ4BL7VR,dinein,ibu ibu,Fettuccine Carbonara,Spaghetti,1,"30,000",non-tunai
28-06-2024 12:43:18,6GBJ3WJ4BL7VR,dinein,ibu ibu,Fish n chips,Light Meal,1,"30,000",non-tunai
28-06-2024 12:43:18,6GBJ3WJ4BL7VR,dinein,ibu ibu,Mie Tek-Tek - Goreng,Fried Rice & Noodle,1,"22,000",non-tunai
28-06-2024 12:43:18,6GBJ3WJ4BL7VR,dinein,ibu ibu,Gelato 1 scoop - Peppermint Choco Swirl,GELATO,1,"20,000",non-tunai
28-06-2024 12:43:18,6GBJ3WJ4BL7VR,dinein,ibu ibu,Gelato 1 scoop - Peppermint Choco Swirl,GELATO,1,"20,000",non-tunai
28-06-2024 12:35:16,NL9GHR49LVKMB,dinein,NL9GHR49LVKMB,Kopi susu diagram - Creamy,Coffee,1,"20,000",non-tunai
28-06-2024 12:19:56,L6K7CLZYRWJJ9,dinein,L6K7CLZYRWJJ9,Spicy Chicken Wings,Light Meal,1,"27,500",non-tunai
28-06-2024 12:19:56,L6K7CLZYRWJJ9,dinein,L6K7CLZYRWJJ9,Cireng Diagram,Light Meal,1,"19,000",non-tunai
28-06-2024 12:19:56,L6K7CLZYRWJJ9,dinein,L6K7CLZYRWJJ9,Curry Mee,MEE TIME,1,"25,000",non-tunai
28-06-2024 12:19:56,L6K7CLZYRWJJ9,dinein,L6K7CLZYRWJJ9,Mineral Water,Non Coffee,2,"10,000",non-tunai
28-06-2024 12:17:56,NL9GHR49LBQZZ,dinein,NL9GHR49LBQZZ,Coffee Latte - Ice,Coffee,1,"20,000",non-tunai
28-06-2024 12:13:01,L6K7CLZYRWQQP,onlineorder,L6K7CLZYRWQQP,Kampung Fried Rice - Tidak Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
28-06-2024 12:13:01,L6K7CLZYRWQQP,onlineorder,L6K7CLZYRWQQP,Matcha Latte - Ice,Non Coffee,1,"18,000",non-tunai
28-06-2024 12:12:38,JGDR3GR7KJD7V,onlineorder,JGDR3GR7KJD7V,Cordon Bleu,Steak,1,"42,000",non-tunai
28-06-2024 12:12:38,JGDR3GR7KJD7V,onlineorder,JGDR3GR7KJD7V,Lamb Fried Rice - Tidak Pedas,Fried Rice & Noodle,1,"25,000",non-tunai
28-06-2024 12:12:38,JGDR3GR7KJD7V,onlineorder,JGDR3GR7KJD7V,Chicken Karaage Salad,Salad,1,"27,000",non-tunai
28-06-2024 12:12:26,D84KHVY4JLK4W,onlineorder,D84KHVY4JLK4W,Kampung Fried Rice - Pedas,Fried Rice & Noodle,1,"20,000",non-tunai
28-06-2024 12:12:26,D84KHVY4JLK4W,onlineorder,D84KHVY4JLK4W,Kopi susu diagram - Strong,Coffee,2,"20,000",non-tunai
28-06-2024 12:12:10,9Y47FR6DW7KJZ,onlineorder,9Y47FR6DW7KJZ,Kampung Fried Rice - Sedang,Fried Rice & Noodle,3,"20,000",non-tunai
28-06-2024 12:11:57,P7WL2PJL6VZDY,onlineorder,P7WL2PJL6VZDY,Chicken Black pepper,Teriyaki Rice,1,"27,500",non-tunai
28-06-2024 12:11:40,RQ7Z2784ZNGBG,onlineorder,RQ7Z2784ZNGBG,Manual Brew Seasonal,MANUAL BREW,2,"22,000",non-tunai
28-06-2024 12:11:27,D84KHVY4JLKPW,onlineorder,D84KHVY4JLKPW,Oglio Olio - Oglio Olio Beef,Spaghetti,3,"25,000",non-tunai
28-06-2024 12:03:21,QDLVSLGQKJQD4,dinein,lt2,Hazelnut Machiato - Ice,Coffee,1,"22,000",non-tunai
28-06-2024 12:03:21,QDLVSLGQKJQD4,dinein,lt2,Calamari,Light Meal,1,"27,500",non-tunai
28-06-2024 12:03:21,QDLVSLGQKJQD4,dinein,lt2,Mineral Water,Non Coffee,1,"10,000",non-tunai
